====================================================
                MCHammer optimisation               
                ---------------------               
                    Andrew Tarzia                   
                ---------------------               
                                                    
Settings:                                           
 step size = 0.25 
 target bond length = 1.2 
 num. steps = 500 
 bond epsilon = 50 
 nonbond epsilon = 20 
 nonbond sigma = 1.2 
 nonbond mu = 3 
 beta = 2 
====================================================

There are 12 bonds to optimize.
There are 10 sub units with N atoms:
[8, 8, 8, 8, 8, 16, 14, 14, 14, 14]
====================================================
                 Running optimisation!              
====================================================

step system_potential nonbond_potential max_dist opt_bbs updated?
0 15708.713386394982 3279.637355631582 6.5907833280984365 -- --
72 7726.123014588156 3408.4382325202996 5.126043665097079 (8, 35) F
73 7689.909497597599 3409.7516138713318 5.126043665097079 (27, 103) T
74 7633.808035017573 3413.728477086977 5.126043665097079 (28, 89) T
75 7633.808035017573 3413.728477086977 5.126043665097079 (11, 70) F
76 7591.674168451392 3415.4229279505353 5.126043665097079 (28, 89) T
77 7550.6932678042485 3431.081493675715 5.126043665097079 (28, 89) T
78 7546.947194634242 3432.05459912181 5.126043665097079 (2, 40) T
79 7533.641686517176 3430.2890120958405 5.126043665097079 (16, 44) T
80 7172.732040935182 3461.4232751686636 5.126043665097079 (28, 89) T
81 7170.241823217657 3458.859666519087 5.126043665097079 (16, 44) T
82 6569.1988394365135 3466.848245304192 4.632608893257122 (2, 40) T
83 6569.1988394365135 3466.848245304192 4.632608893257122 (0, 32) F
84 6118.188507806378 3478.2347716414806 4.531081566558915 (8, 35) T
85 6118.188507806378 3478.2347716414806 4.531081566558915 (20, 98) F
86 6118.188507806378 3478.2347716414806 4.531081566558915 (8, 35) F
87 6098.759061508156 3481.718290262912 4.531081566558915 (16, 44) T
88 6098.759061508156 3481.718290262912 4.531081566558915 (0, 32) F
89 6098.759061508156 3481.718290262912 4.531081566558915 (19, 75) F
90 6098.759061508156 3481.718290262912 4.531081566558915 (27, 103) F
91 6098.759061508156 3481.718290262912 4.531081566558915 (27, 103) F
92 6098.759061508156 3481.718290262912 4.531081566558915 (11, 70) F
93 5901.058750962331 3490.69031524295 4.633657585921347 (3, 56) T
94 5901.058750962331 3490.69031524295 4.633657585921347 (27, 103) F
95 5901.058750962331 3490.69031524295 4.633657585921347 (20, 98) F
96 5901.058750962331 3490.69031524295 4.633657585921347 (20, 98) F
97 5844.179284654615 3502.4194459697846 4.633657585921347 (24, 61) T
98 5844.179284654615 3502.4194459697846 4.633657585921347 (11, 70) F
99 5844.179284654615 3502.4194459697846 4.6336575859213465 (0, 32) F
100 5844.179284654615 3502.4194459697846 4.6336575859213465 (8, 35) F
101 5838.186015239483 3515.811330782491 4.6336575859213465 (19, 75) T
102 5838.186015239483 3515.811330782491 4.6336575859213465 (20, 98) F
103 5749.751158103566 3527.1942772608786 4.681076994574283 (3, 56) T
104 5749.751158103566 3527.1942772608786 4.681076994574283 (3, 56) F
105 5749.751158103566 3527.1942772608786 4.681076994574283 (0, 32) F
106 5744.608228570804 3543.1599261765637 4.681076994574283 (3, 56) T
107 5744.608228570804 3543.1599261765637 4.681076994574284 (2, 40) F
108 5636.430560740671 3561.8848160232433 4.635832490394029 (3, 56) T
109 5636.430560740671 3561.8848160232433 4.635832490394029 (27, 103) F
110 5541.158585180486 3571.3433771679374 4.251579909013812 (0, 32) T
111 5541.158585180486 3571.3433771679374 4.251579909013812 (24, 61) F
112 5536.371423165767 3571.615909088331 4.251579909013812 (0, 32) T
113 5459.5203503530975 3587.5853275991644 4.251579909013812 (20, 98) T
114 5459.5203503530975 3587.5853275991644 4.251579909013812 (19, 75) F
115 5459.5203503530975 3587.5853275991644 4.251579909013812 (2, 40) F
116 5282.897752388495 3594.28111443515 4.10420001146866 (10, 84) T
117 5263.018419396953 3591.817125108111 3.998560230393473 (8, 35) T
118 5263.018419396953 3591.817125108111 3.998560230393473 (3, 56) F
119 4992.469619793205 3606.6551396010923 3.6927718737938817 (8, 35) T
120 4992.469619793205 3606.6551396010923 3.6927718737938817 (16, 44) F
121 4989.427462187131 3604.782925942065 3.6927718737938817 (3, 56) T
122 4988.249208161994 3688.093116054847 3.6927718737938817 (20, 98) T
123 4980.604346423426 3675.0112590187982 3.6927718737938817 (24, 61) T
124 4980.604346423426 3675.0112590187982 3.6927718737938817 (11, 70) F
125 4980.604346423426 3675.0112590187982 3.6927718737938817 (19, 75) F
126 4958.297536934598 3684.5871831268814 3.6927718737938817 (3, 56) T
127 4953.438831175367 3687.500773766916 3.6927718737938817 (27, 103) T
128 4948.561005088728 3687.5488626715246 3.6927718737938817 (24, 61) T
129 4813.497036866758 3715.9832212966144 3.5126530510300955 (8, 35) T
130 4813.497036866758 3715.9832212966144 3.5126530510300955 (27, 103) F
131 4813.833640527998 3708.8146642584356 3.5126530510300955 (3, 56) T
132 4813.833640527998 3708.8146642584356 3.512653051030096 (10, 84) F
133 4813.833640527998 3708.8146642584356 3.512653051030096 (16, 44) F
134 4813.833640527998 3708.8146642584356 3.512653051030096 (19, 75) F
135 4813.833640527998 3708.8146642584356 3.512653051030096 (20, 98) F
136 4813.833640527998 3708.8146642584356 3.512653051030096 (27, 103) F
137 4813.833640527998 3708.8146642584356 3.512653051030096 (10, 84) F
138 4813.833640527998 3708.8146642584356 3.512653051030096 (2, 40) F
139 4813.833640527998 3708.8146642584356 3.512653051030096 (11, 70) F
140 4810.757667433716 3709.0873413942536 3.512653051030096 (28, 89) T
141 4810.757667433716 3709.0873413942536 3.512653051030096 (0, 32) F
142 4810.757667433716 3709.0873413942536 3.512653051030096 (19, 75) F
143 4810.757667433716 3709.0873413942536 3.512653051030096 (16, 44) F
144 4810.757667433716 3709.0873413942536 3.512653051030096 (24, 61) F
145 4810.757667433716 3709.0873413942536 3.512653051030096 (28, 89) F
146 4804.042353273064 3733.3732254215643 3.5083074883452894 (8, 35) T
147 4804.042353273064 3733.3732254215643 3.5083074883452894 (27, 103) F
148 4799.351022746121 3731.527015723993 3.5083074883452894 (16, 44) T
149 4789.7233883981535 3733.6286737516693 3.5083074883452894 (19, 75) T
150 4779.496656349794 3730.628183549402 3.4817266332797976 (0, 32) T
151 4779.496656349794 3730.628183549402 3.4817266332797976 (0, 32) F
152 4639.547905566275 3850.8169734862267 3.4817266332797976 (2, 40) T
153 4639.547905566275 3850.8169734862267 3.4817266332797976 (10, 84) F
154 4639.547905566275 3850.8169734862267 3.4817266332797976 (11, 70) F
155 4639.547905566275 3850.8169734862267 3.4817266332797976 (2, 40) F
156 4639.547905566275 3850.8169734862267 3.4817266332797976 (11, 70) F
157 4639.547905566275 3850.8169734862267 3.4817266332797976 (0, 32) F
158 4639.547905566275 3850.8169734862267 3.4817266332797976 (10, 84) F
159 4639.547905566275 3850.8169734862267 3.4817266332797976 (27, 103) F
160 4639.547905566275 3850.8169734862267 3.4817266332797976 (0, 32) F
161 4639.547905566275 3850.8169734862267 3.4817266332797976 (24, 61) F
162 4620.847804288683 3835.775051094193 3.4817266332797976 (0, 32) T
163 4620.847804288683 3835.775051094193 3.4817266332797976 (10, 84) F
164 4620.847804288683 3835.775051094193 3.4817266332797976 (8, 35) F
165 4605.576916384826 3820.2570888789487 3.4817266332797976 (20, 98) T
166 4605.576916384826 3820.2570888789487 3.4817266332797976 (28, 89) F
167 4600.129693439488 3803.0263738482317 3.4817266332797976 (27, 103) T
168 4600.129693439488 3803.0263738482317 3.4817266332797976 (20, 98) F
169 4564.222018965955 3827.3116839329596 3.4129517165459458 (8, 35) T
170 4516.009500905953 3798.099201178905 3.4129517165459458 (3, 56) T
171 4516.009500905953 3798.099201178905 3.4129517165459458 (2, 40) F
172 4516.009500905953 3798.099201178905 3.4129517165459458 (24, 61) F
173 4495.086736096668 3843.366903214806 3.140041357432125 (10, 84) T
174 4470.74363975798 3781.684114609474 3.140041357432125 (24, 61) T
175 4470.74363975798 3781.684114609474 3.140041357432125 (0, 32) F
176 4449.932729900154 3786.839690663728 3.140041357432125 (11, 70) T
177 4449.932729900154 3786.839690663728 3.140041357432125 (19, 75) F
178 4449.932729900154 3786.839690663728 3.140041357432125 (28, 89) F
179 4440.502403033132 3784.801227327658 3.140041357432125 (19, 75) T
180 4428.105469203112 3785.119871037458 3.140041357432125 (20, 98) T
181 4428.105469203112 3785.119871037458 3.140041357432125 (0, 32) F
182 4428.105469203112 3785.119871037458 3.140041357432125 (11, 70) F
183 4428.105469203112 3785.119871037458 3.140041357432125 (8, 35) F
184 4388.3524760387245 3827.71198905394 3.140041357432125 (11, 70) T
185 4388.855654463738 3821.5707522110533 3.140041357432125 (20, 98) T
186 4388.855654463738 3821.5707522110533 3.140041357432125 (20, 98) F
187 4388.855654463738 3821.5707522110533 3.140041357432125 (20, 98) F
188 4388.855654463738 3821.5707522110533 3.140041357432125 (0, 32) F
189 4388.855654463738 3821.5707522110533 3.140041357432125 (8, 35) F
190 4370.594586947655 3826.932108324358 3.140041357432125 (2, 40) T
191 4359.348048235967 3835.8744660706407 3.09398724150261 (11, 70) T
192 4359.348048235967 3835.8744660706407 3.09398724150261 (8, 35) F
193 4356.0272378389445 3825.3353410510995 3.09398724150261 (3, 56) T
194 4356.456274484604 3824.8937046526034 3.09398724150261 (16, 44) T
195 4356.456274484604 3824.8937046526034 3.09398724150261 (27, 103) F
196 4356.456274484604 3824.8937046526034 3.09398724150261 (3, 56) F
197 4356.456274484604 3824.8937046526034 3.09398724150261 (16, 44) F
198 4352.948830148158 3830.405176360794 3.09398724150261 (3, 56) T
199 4338.049931917715 3845.052966760745 3.09398724150261 (24, 61) T
200 4338.049931917715 3845.052966760745 3.09398724150261 (19, 75) F
201 4322.204630412687 3854.9500567556024 3.09398724150261 (2, 40) T
202 4322.204630412687 3854.9500567556024 3.09398724150261 (24, 61) F
203 4318.361213269295 3845.7085951300123 3.09398724150261 (20, 98) T
204 4312.118269155435 3852.938561461917 3.0620251758893935 (11, 70) T
205 4312.118269155435 3852.938561461917 3.0620251758893935 (19, 75) F
206 4310.263526401086 3843.808529553083 3.0620251758893935 (19, 75) T
207 4307.296258901086 3862.380952137437 3.0620251758893935 (11, 70) T
208 4305.375632536269 3838.658369330565 3.1631454457365775 (28, 89) T
209 4305.375632536269 3838.658369330565 3.1631454457365775 (11, 70) F
210 4305.375632536269 3838.658369330565 3.1631454457365775 (8, 35) F
211 4305.375632536269 3838.658369330565 3.1631454457365775 (27, 103) F
212 4305.375632536269 3838.658369330565 3.1631454457365775 (16, 44) F
213 4305.375632536269 3838.658369330565 3.1631454457365775 (28, 89) F
214 4253.967205797203 3857.230467618229 2.9303082295891256 (11, 70) T
215 4253.967205797203 3857.230467618229 2.9303082295891256 (10, 84) F
216 4253.967205797203 3857.230467618229 2.9303082295891256 (8, 35) F
217 4253.967205797203 3857.230467618229 2.9303082295891256 (3, 56) F
218 4253.967205797203 3857.230467618229 2.9303082295891256 (27, 103) F
219 4253.967205797203 3857.230467618229 2.9303082295891256 (24, 61) F
220 4193.897228455736 3866.685626507468 2.5586509094484056 (10, 84) T
221 4193.687678746833 3868.1348395917385 2.5586509094484056 (16, 44) T
222 4193.687678746833 3868.1348395917385 2.5586509094484056 (20, 98) F
223 4193.687678746833 3868.1348395917385 2.5586509094484056 (16, 44) F
224 4193.687678746833 3868.1348395917385 2.5586509094484056 (3, 56) F
225 4193.687678746833 3868.1348395917385 2.5586509094484056 (8, 35) F
226 4193.771069171091 3871.0995831334085 2.5586509094484056 (27, 103) T
227 4193.771069171091 3871.0995831334085 2.5586509094484056 (24, 61) F
228 4193.771069171091 3871.0995831334085 2.5586509094484056 (11, 70) F
229 4193.771069171091 3871.0995831334085 2.5586509094484056 (2, 40) F
230 4193.771069171091 3871.0995831334085 2.5586509094484056 (8, 35) F
231 4176.861459034019 3855.778505022401 2.441013010187316 (28, 89) T
232 4176.6558838788815 3855.5374596314805 2.441013010187316 (20, 98) T
233 4176.6558838788815 3855.5374596314805 2.441013010187316 (8, 35) F
234 4176.6558838788815 3855.5374596314805 2.441013010187316 (8, 35) F
235 4176.6558838788815 3855.5374596314805 2.441013010187316 (19, 75) F
236 4176.6558838788815 3855.5374596314805 2.441013010187316 (19, 75) F
237 4176.6558838788815 3855.5374596314805 2.441013010187316 (11, 70) F
238 4176.6558838788815 3855.5374596314805 2.441013010187316 (8, 35) F
239 4175.305284921188 3856.028453909618 2.441013010187316 (24, 61) T
240 4172.63174078802 3853.6243878730147 2.441013010187316 (0, 32) T
241 4172.63174078802 3853.6243878730147 2.441013010187316 (16, 44) F
242 4172.63174078802 3853.6243878730147 2.441013010187316 (0, 32) F
243 4172.63174078802 3853.6243878730147 2.441013010187316 (10, 84) F
244 4172.63174078802 3853.6243878730147 2.441013010187316 (10, 84) F
245 4172.63174078802 3853.6243878730147 2.4410130101873158 (8, 35) F
246 4172.63174078802 3853.6243878730147 2.4410130101873158 (10, 84) F
247 4172.63174078802 3853.6243878730147 2.4410130101873158 (0, 32) F
248 4172.63174078802 3853.6243878730147 2.4410130101873158 (28, 89) F
249 4172.63174078802 3853.6243878730147 2.4410130101873158 (11, 70) F
250 4172.63174078802 3853.6243878730147 2.4410130101873158 (3, 56) F
251 4172.63174078802 3853.6243878730147 2.4410130101873158 (2, 40) F
252 4172.63174078802 3853.6243878730147 2.4410130101873158 (16, 44) F
253 4172.63174078802 3853.6243878730147 2.4410130101873158 (20, 98) F
254 4172.63174078802 3853.6243878730147 2.4410130101873158 (10, 84) F
255 4166.107182772383 3841.285260153991 2.4410130101873158 (11, 70) T
256 4165.186705012392 3868.581042902753 2.2635540702835075 (28, 89) T
257 4164.893757876236 3854.9777977965546 2.2635540702835075 (19, 75) T
258 4164.893757876236 3854.9777977965546 2.2635540702835075 (27, 103) F
259 4165.316616841404 3856.8317637864757 2.2635540702835075 (20, 98) T
260 4165.316616841404 3856.8317637864757 2.2635540702835075 (16, 44) F
261 4164.074610925676 3853.6529304647956 2.2635540702835075 (28, 89) T
262 4164.074610925676 3853.6529304647956 2.2635540702835075 (19, 75) F
263 4164.074610925676 3853.6529304647956 2.2635540702835075 (20, 98) F
264 4164.074610925676 3853.6529304647956 2.2635540702835075 (27, 103) F
265 4164.074610925676 3853.6529304647956 2.2635540702835075 (0, 32) F
266 4164.074610925676 3853.6529304647956 2.2635540702835075 (10, 84) F
267 4164.074610925676 3853.6529304647956 2.2635540702835075 (0, 32) F
268 4164.074610925676 3853.6529304647956 2.2635540702835075 (3, 56) F
269 4161.801213702665 3850.269952612408 2.2635540702835075 (3, 56) T
270 4161.801213702665 3850.269952612408 2.2635540702835075 (11, 70) F
271 4155.508650828583 3850.8682056331477 2.2257722719971973 (10, 84) T
272 4151.253633654981 3844.7761391922995 2.2257722719971973 (28, 89) T
273 4151.253633654981 3844.7761391922995 2.2257722719971973 (27, 103) F
274 4142.94178695047 3869.944382567225 2.2068792453469777 (11, 70) T
275 4142.94178695047 3869.944382567225 2.2068792453469777 (8, 35) F
276 4142.94178695047 3869.944382567225 2.2068792453469777 (11, 70) F
277 4143.291880838967 3869.5857467734013 2.2068792453469777 (20, 98) T
278 4143.291880838967 3869.5857467734013 2.2068792453469777 (20, 98) F
279 4143.291880838967 3869.5857467734013 2.2068792453469777 (16, 44) F
280 4141.880064704737 3872.4298523354537 2.2068792453469777 (3, 56) T
281 4141.880064704737 3872.4298523354537 2.2068792453469777 (10, 84) F
282 4141.771137609123 3877.507032652949 2.2370275377189843 (10, 84) T
283 4141.827989007265 3877.4116333773495 2.2370275377189843 (28, 89) T
284 4141.827989007265 3877.4116333773495 2.2370275377189843 (24, 61) F
285 4141.827989007265 3877.4116333773495 2.2370275377189843 (3, 56) F
286 4141.827989007265 3877.4116333773495 2.2370275377189843 (28, 89) F
287 4141.827989007265 3877.4116333773495 2.2370275377189843 (8, 35) F
288 4141.827989007265 3877.4116333773495 2.2370275377189843 (27, 103) F
289 4140.490212002272 3882.9357583258175 2.1224432596206477 (8, 35) T
290 4140.490212002272 3882.9357583258175 2.1224432596206477 (27, 103) F
291 4140.490212002272 3882.9357583258175 2.1224432596206477 (24, 61) F
292 4140.490212002272 3882.9357583258175 2.1224432596206477 (11, 70) F
293 4136.345842137806 3865.8451782361617 2.261886213590539 (8, 35) T
294 4136.345842137806 3865.8451782361617 2.261886213590539 (11, 70) F
295 4136.345842137806 3865.8451782361617 2.261886213590539 (8, 35) F
296 4136.345842137806 3865.8451782361617 2.261886213590539 (27, 103) F
297 4136.345842137806 3865.8451782361617 2.261886213590539 (3, 56) F
298 4136.345842137806 3865.8451782361617 2.261886213590539 (16, 44) F
299 4133.1345420831185 3895.2443091916102 2.261886213590539 (27, 103) T
300 4133.1345420831185 3895.2443091916102 2.261886213590539 (27, 103) F
301 4133.1345420831185 3895.2443091916102 2.261886213590539 (10, 84) F
302 4132.935986871132 3884.3288994368745 2.261886213590539 (28, 89) T
303 4132.462275297239 3883.178742581077 2.2503917877520068 (10, 84) T
304 4132.462275297239 3883.178742581077 2.2503917877520068 (24, 61) F
305 4132.462275297239 3883.178742581077 2.2503917877520068 (28, 89) F
306 4132.462275297239 3883.178742581077 2.2503917877520068 (19, 75) F
307 4132.462275297239 3883.178742581077 2.2503917877520068 (24, 61) F
308 4128.271567457011 3877.0577072476563 2.2503917877520068 (11, 70) T
309 4128.271567457011 3877.0577072476563 2.2503917877520068 (27, 103) F
310 4128.271567457011 3877.0577072476563 2.250391787752007 (11, 70) F
311 4128.271567457011 3877.0577072476563 2.250391787752007 (3, 56) F
312 4128.271567457011 3877.0577072476563 2.250391787752007 (2, 40) F
313 4128.271567457011 3877.0577072476563 2.250391787752007 (11, 70) F
314 4128.271567457011 3877.0577072476563 2.250391787752007 (2, 40) F
315 4128.271567457011 3877.0577072476563 2.250391787752007 (3, 56) F
316 4127.013303373155 3874.0273248377675 2.250391787752007 (3, 56) T
317 4127.519307378498 3874.7683967390217 2.250391787752007 (11, 70) T
318 4127.519307378498 3874.7683967390217 2.250391787752007 (20, 98) F
319 4127.519307378498 3874.7683967390217 2.250391787752007 (27, 103) F
320 4127.519307378498 3874.7683967390217 2.250391787752007 (24, 61) F
321 4127.519307378498 3874.7683967390217 2.250391787752007 (19, 75) F
322 4127.519307378498 3874.7683967390217 2.250391787752007 (10, 84) F
323 4127.519307378498 3874.7683967390217 2.250391787752007 (20, 98) F
324 4127.519307378498 3874.7683967390217 2.250391787752007 (19, 75) F
325 4127.519307378498 3874.7683967390217 2.250391787752007 (19, 75) F
326 4127.519307378498 3874.7683967390217 2.250391787752007 (28, 89) F
327 4127.519307378498 3874.7683967390217 2.250391787752007 (27, 103) F
328 4127.519307378498 3874.7683967390217 2.250391787752007 (16, 44) F
329 4127.519307378498 3874.7683967390217 2.250391787752007 (11, 70) F
330 4127.519307378498 3874.7683967390217 2.250391787752007 (3, 56) F
331 4126.605087752063 3876.426997953294 2.250391787752007 (16, 44) T
332 4126.605087752063 3876.426997953294 2.250391787752007 (3, 56) F
333 4126.605087752063 3876.426997953294 2.250391787752007 (3, 56) F
334 4125.136886185368 3861.2673280100007 2.2594238410378384 (8, 35) T
335 4125.017191103326 3869.837730944218 2.2594238410378384 (20, 98) T
336 4125.017191103326 3869.837730944218 2.2594238410378384 (19, 75) F
337 4125.017191103326 3869.837730944218 2.2594238410378384 (24, 61) F
338 4124.5927834402155 3866.1069605879775 2.2594238410378384 (2, 40) T
339 4124.5927834402155 3866.1069605879775 2.2594238410378384 (10, 84) F
340 4124.5927834402155 3866.1069605879775 2.2594238410378384 (8, 35) F
341 4124.5927834402155 3866.1069605879775 2.2594238410378384 (8, 35) F
342 4124.5927834402155 3866.1069605879775 2.2594238410378384 (19, 75) F
343 4124.5927834402155 3866.1069605879775 2.2594238410378384 (11, 70) F
344 4124.5927834402155 3866.1069605879775 2.2594238410378384 (20, 98) F
345 4124.564672159164 3866.0081311539634 2.2594238410378384 (24, 61) T
346 4124.564672159164 3866.0081311539634 2.2594238410378384 (28, 89) F
347 4124.564672159164 3866.0081311539634 2.2594238410378384 (28, 89) F
348 4124.564672159164 3866.0081311539634 2.2594238410378384 (19, 75) F
349 4124.564672159164 3866.0081311539634 2.2594238410378384 (28, 89) F
350 4124.564672159164 3866.0081311539634 2.2594238410378384 (0, 32) F
351 4124.564672159164 3866.0081311539634 2.2594238410378384 (2, 40) F
352 4124.564672159164 3866.0081311539634 2.2594238410378384 (2, 40) F
353 4124.564672159164 3866.0081311539634 2.2594238410378384 (16, 44) F
354 4124.564672159164 3866.0081311539634 2.2594238410378384 (20, 98) F
355 4116.672252089296 3850.039169206444 2.2594238410378384 (27, 103) T
356 4115.338080226534 3840.0548648461836 2.2594238410378384 (10, 84) T
357 4115.338080226534 3840.0548648461836 2.2594238410378384 (0, 32) F
358 4115.206348592508 3837.446885558219 2.2594238410378384 (27, 103) T
359 4109.4971869638985 3837.925232006921 2.2594238410378384 (2, 40) T
360 4109.4971869638985 3837.925232006921 2.259423841037839 (8, 35) F
361 4109.4971869638985 3837.925232006921 2.259423841037839 (2, 40) F
362 4109.4971869638985 3837.925232006921 2.259423841037839 (11, 70) F
363 4109.4971869638985 3837.925232006921 2.259423841037839 (8, 35) F
364 4109.4971869638985 3837.925232006921 2.259423841037839 (0, 32) F
365 4106.24321061943 3832.3411319738116 2.259423841037839 (27, 103) T
366 4106.24321061943 3832.3411319738116 2.259423841037839 (16, 44) F
367 4106.24321061943 3832.3411319738116 2.259423841037839 (2, 40) F
368 4105.307821383387 3836.8176878199024 2.3432009678942616 (10, 84) T
369 4105.307821383387 3836.8176878199024 2.3432009678942616 (2, 40) F
370 4105.307821383387 3836.8176878199024 2.3432009678942616 (2, 40) F
371 4105.8649979819165 3829.3708547286496 2.3432009678942616 (27, 103) T
372 4105.8649979819165 3829.3708547286496 2.3432009678942616 (27, 103) F
373 4105.8649979819165 3829.3708547286496 2.3432009678942616 (20, 98) F
374 4105.754191035998 3830.066603748688 2.3432009678942616 (20, 98) T
375 4103.828151573263 3802.9199745398896 2.3432009678942616 (11, 70) T
376 4103.828151573263 3802.9199745398896 2.3432009678942616 (28, 89) F
377 4103.828151573263 3802.9199745398896 2.3432009678942616 (8, 35) F
378 4103.828151573263 3802.9199745398896 2.3432009678942616 (19, 75) F
379 4103.828151573263 3802.9199745398896 2.3432009678942616 (3, 56) F
380 4101.526258504754 3808.4375878452197 2.3432009678942616 (27, 103) T
