====================================================
                MCHammer optimisation               
                ---------------------               
                    Andrew Tarzia                   
                ---------------------               
                                                    
Settings:                                           
 step size = 0.25 
 target bond length = 1.2 
 num. steps = 500 
 bond epsilon = 50 
 nonbond epsilon = 20 
 nonbond sigma = 1.2 
 nonbond mu = 3 
 beta = 2 
====================================================

There are 12 bonds to optimize.
There are 11 sub units with N atoms:
[8, 8, 8, 8, 8, 8, 8, 14, 14, 14, 14]
====================================================
                 Running optimisation!              
====================================================

step system_potential nonbond_potential max_dist opt_bbs updated?
0 15708.713386394982 3279.637355631582 6.5907833280984365 -- --
73 7527.459316864971 3342.755231947952 5.066658465169386 (8, 35) F
74 7484.635537031303 3343.512574397696 5.066658465169386 (27, 103) T
75 7419.311862467662 3347.3273583143355 5.066658465169386 (28, 89) T
76 7419.311862467662 3347.3273583143355 5.066658465169386 (11, 70) F
77 7357.35173282439 3349.0536957554227 5.066658465169386 (28, 89) T
78 7293.623126188223 3363.7137260331297 5.066658465169386 (28, 89) T
79 7292.9186133050725 3364.345959881408 5.067675872145743 (2, 40) T
80 7280.245997409412 3362.276648200409 5.031370109187512 (16, 44) T
81 6846.801396123623 3396.9027273032934 5.031370109187512 (28, 89) T
82 6839.540858460287 3392.8063868478157 5.031370109187512 (16, 44) T
83 6279.096499133597 3401.590707668258 4.782875575107927 (2, 40) T
84 6279.096499133597 3401.590707668258 4.782875575107927 (0, 32) F
85 5751.092169371263 3411.3772116618916 4.282048206136189 (8, 35) T
86 5751.092169371263 3411.3772116618916 4.282048206136189 (20, 98) F
87 5751.092169371263 3411.3772116618916 4.282048206136189 (8, 35) F
88 5743.03272848752 3413.173738569959 4.27570819548438 (16, 44) T
89 5743.03272848752 3413.173738569959 4.27570819548438 (0, 32) F
90 5743.03272848752 3413.173738569959 4.27570819548438 (19, 75) F
91 5743.03272848752 3413.173738569959 4.27570819548438 (27, 103) F
92 5743.03272848752 3413.173738569959 4.27570819548438 (27, 103) F
93 5743.03272848752 3413.173738569959 4.27570819548438 (11, 70) F
94 5529.525013393974 3421.407313552909 4.138328330921875 (3, 56) T
95 5529.525013393974 3421.407313552909 4.138328330921875 (27, 103) F
96 5529.525013393974 3421.407313552909 4.138328330921875 (20, 98) F
97 5529.525013393974 3421.407313552909 4.138328330921875 (20, 98) F
98 5478.808984661291 3433.253435736455 4.138328330921875 (24, 61) T
99 5478.808984661291 3433.253435736455 4.138328330921875 (11, 70) F
100 5478.808984661291 3433.253435736455 4.138328330921875 (0, 32) F
101 5478.808984661291 3433.253435736455 4.138328330921874 (8, 35) F
102 5478.808984661291 3433.253435736455 4.138328330921874 (19, 75) F
103 5478.808984661291 3433.253435736455 4.138328330921874 (2, 40) F
104 5478.808984661291 3433.253435736455 4.138328330921874 (8, 35) F
105 5478.808984661291 3433.253435736455 4.138328330921874 (0, 32) F
106 5478.886397282955 3449.158107114338 4.138328330921874 (3, 56) T
107 5478.886397282955 3449.158107114338 4.138328330921875 (8, 35) F
108 5307.149558900133 3464.742764990653 4.138328330921875 (3, 56) T
109 5307.149558900133 3464.742764990653 4.138328330921875 (27, 103) F
110 5264.56959838414 3476.26207794473 4.138328330921875 (0, 32) T
111 5264.56959838414 3476.26207794473 4.138328330921875 (24, 61) F
112 5261.120414963817 3476.48848159551 4.138328330921875 (0, 32) T
113 5222.364548151677 3495.9890420791417 4.138328330921875 (20, 98) T
114 5222.364548151677 3495.9890420791417 4.138328330921875 (19, 75) F
115 5222.364548151677 3495.9890420791417 4.138328330921875 (2, 40) F
116 5049.826486691198 3501.5744160927015 3.9064741419747135 (10, 84) T
117 5049.826486691198 3501.5744160927015 3.9064741419747135 (8, 35) F
118 5049.826486691198 3501.5744160927015 3.9064741419747135 (0, 32) F
119 5049.826486691198 3501.5744160927015 3.9064741419747135 (16, 44) F
120 5049.826486691198 3501.5744160927015 3.9064741419747135 (24, 61) F
121 5049.826486691198 3501.5744160927015 3.9064741419747135 (0, 32) F
122 5049.826486691198 3501.5744160927015 3.9064741419747135 (24, 61) F
123 5049.826486691198 3501.5744160927015 3.9064741419747135 (19, 75) F
124 5049.826486691198 3501.5744160927015 3.9064741419747135 (19, 75) F
125 4993.5960378499 3510.8221485581516 3.9064741419747135 (3, 56) T
126 4985.651170814996 3520.3184029268327 3.9064741419747135 (27, 103) T
127 4981.615559401375 3519.532487968891 3.9064741419747135 (24, 61) T
128 4750.018921765152 3539.4042012923446 3.672773448542512 (8, 35) T
129 4750.018921765152 3539.4042012923446 3.672773448542512 (27, 103) F
130 4744.176412936302 3534.358665483772 3.672773448542512 (3, 56) T
131 4744.176412936302 3534.358665483772 3.672773448542512 (0, 32) F
132 4744.176412936302 3534.358665483772 3.672773448542512 (24, 61) F
133 4744.176412936302 3534.358665483772 3.672773448542512 (16, 44) F
134 4743.91194755979 3535.0891553533083 3.672773448542512 (20, 98) T
135 4743.91194755979 3535.0891553533083 3.672773448542512 (24, 61) F
136 4743.91194755979 3535.0891553533083 3.672773448542512 (10, 84) F
137 4743.91194755979 3535.0891553533083 3.672773448542512 (2, 40) F
138 4743.91194755979 3535.0891553533083 3.672773448542512 (11, 70) F
139 4737.900892953558 3535.659242892348 3.672773448542512 (28, 89) T
140 4737.900892953558 3535.659242892348 3.672773448542512 (0, 32) F
141 4737.900892953558 3535.659242892348 3.672773448542512 (19, 75) F
142 4737.900892953558 3535.659242892348 3.672773448542512 (16, 44) F
143 4737.900892953558 3535.659242892348 3.672773448542512 (24, 61) F
144 4725.951401424556 3554.6218442493728 3.672773448542512 (28, 89) T
145 4677.7346191649085 3584.2581932207504 3.6166204925533534 (8, 35) T
146 4677.7346191649085 3584.2581932207504 3.6166204925533534 (27, 103) F
147 4671.783618978088 3584.706975929441 3.6166204925533534 (2, 40) T
148 4671.783618978088 3584.706975929441 3.6166204925533534 (28, 89) F
149 4671.783618978088 3584.706975929441 3.6166204925533534 (24, 61) F
150 4619.580380058622 3613.6537495461203 3.454191322815148 (11, 70) T
151 4619.580380058622 3613.6537495461203 3.454191322815148 (16, 44) F
152 4619.580380058622 3613.6537495461203 3.454191322815148 (8, 35) F
153 4619.580380058622 3613.6537495461203 3.454191322815148 (20, 98) F
154 4610.0752081780665 3612.4220945823845 3.454191322815148 (2, 40) T
155 4610.0752081780665 3612.4220945823845 3.454191322815148 (28, 89) F
156 4610.0752081780665 3612.4220945823845 3.454191322815148 (11, 70) F
157 4610.0752081780665 3612.4220945823845 3.454191322815148 (0, 32) F
158 4610.0752081780665 3612.4220945823845 3.454191322815148 (10, 84) F
159 4610.0752081780665 3612.4220945823845 3.454191322815148 (27, 103) F
160 4597.671428861439 3613.83500205211 3.454191322815148 (0, 32) T
161 4526.513460550991 3579.3564101235943 3.454191322815148 (8, 35) T
162 4526.586926347361 3581.911154880434 3.454191322815148 (27, 103) T
163 4526.586926347361 3581.911154880434 3.454191322815148 (2, 40) F
164 4526.586926347361 3581.911154880434 3.454191322815148 (0, 32) F
165 4526.586926347361 3581.911154880434 3.454191322815148 (20, 98) F
166 4526.586926347361 3581.911154880434 3.454191322815148 (20, 98) F
167 4526.586926347361 3581.911154880434 3.454191322815148 (16, 44) F
168 4526.586926347361 3581.911154880434 3.454191322815148 (27, 103) F
169 4526.586926347361 3581.911154880434 3.454191322815148 (16, 44) F
170 4526.586926347361 3581.911154880434 3.454191322815148 (28, 89) F
171 4526.586926347361 3581.911154880434 3.454191322815148 (24, 61) F
172 4526.586926347361 3581.911154880434 3.454191322815148 (24, 61) F
173 4488.0221414358075 3617.510300365399 3.1727718869515575 (10, 84) T
174 4487.029128546503 3605.6215305452433 3.1727718869515575 (24, 61) T
175 4442.1671058190295 3611.3897250862865 3.1727718869515575 (0, 32) T
176 4421.715690648561 3615.49005121772 3.1727718869515575 (11, 70) T
177 4421.715690648561 3615.49005121772 3.1727718869515575 (19, 75) F
178 4421.715690648561 3615.49005121772 3.1727718869515575 (28, 89) F
179 4416.755871384496 3615.3604034170244 3.1727718869515575 (19, 75) T
180 4417.129028301492 3621.3652596320835 3.1727718869515575 (20, 98) T
181 4417.129028301492 3621.3652596320835 3.1727718869515575 (16, 44) F
182 4417.129028301492 3621.3652596320835 3.1727718869515575 (11, 70) F
183 4417.129028301492 3621.3652596320835 3.1727718869515575 (8, 35) F
184 4390.016902591973 3663.315383081296 3.1727718869515575 (11, 70) T
185 4390.016902591973 3663.315383081296 3.1727718869515575 (20, 98) F
186 4390.016902591973 3663.315383081296 3.1727718869515575 (20, 98) F
187 4390.016902591973 3663.315383081296 3.1727718869515575 (20, 98) F
188 4299.731040447891 3688.7401500383385 3.1727718869515575 (0, 32) T
189 4204.799986596175 3795.4289328644 2.725413688744569 (10, 84) T
190 4165.128783301313 3849.728850149579 2.55901281099818 (0, 32) T
191 4158.760230032855 3832.1598448402747 2.6168431556948897 (11, 70) T
192 4146.193614051779 3822.493949481914 2.6168431556948897 (3, 56) T
193 4122.762182197075 3827.3161531216383 2.6168431556948897 (2, 40) T
194 4122.909251096453 3826.674442316721 2.6168431556948897 (16, 44) T
195 4122.909251096453 3826.674442316721 2.6168431556948897 (27, 103) F
196 4113.828101738959 3805.1049176458723 2.6168431556948897 (3, 56) T
197 4113.828101738959 3805.1049176458723 2.6168431556948897 (27, 103) F
198 4108.982826659496 3804.316657798662 2.6168431556948897 (24, 61) T
199 4108.982826659496 3804.316657798662 2.6168431556948897 (27, 103) F
200 4108.982826659496 3804.316657798662 2.6168431556948897 (24, 61) F
201 4108.982826659496 3804.316657798662 2.6168431556948897 (2, 40) F
202 4106.125643176401 3809.993143812493 2.6168431556948897 (2, 40) T
203 4106.12282653952 3806.327992548001 2.6168431556948897 (24, 61) T
204 4106.12282653952 3806.327992548001 2.6168431556948897 (16, 44) F
205 4106.12282653952 3806.327992548001 2.6168431556948897 (19, 75) F
206 4106.12282653952 3806.327992548001 2.6168431556948897 (3, 56) F
207 4086.897279675826 3791.8090713333395 2.6168431556948897 (19, 75) T
208 4086.897279675826 3791.8090713333395 2.6168431556948897 (11, 70) F
209 4086.897279675826 3791.8090713333395 2.6168431556948897 (28, 89) F
210 4086.897279675826 3791.8090713333395 2.6168431556948897 (11, 70) F
211 4086.897279675826 3791.8090713333395 2.6168431556948897 (8, 35) F
212 4086.897279675826 3791.8090713333395 2.6168431556948897 (27, 103) F
213 4086.897279675826 3791.8090713333395 2.6168431556948897 (16, 44) F
214 4086.897279675826 3791.8090713333395 2.6168431556948897 (28, 89) F
215 4086.897279675826 3791.8090713333395 2.6168431556948897 (11, 70) F
216 4086.897279675826 3791.8090713333395 2.6168431556948897 (0, 32) F
217 4061.1705254099793 3761.4380172426863 2.598841760615092 (8, 35) T
218 4061.1705254099793 3761.4380172426863 2.598841760615092 (3, 56) F
219 4061.1705254099793 3761.4380172426863 2.598841760615092 (11, 70) F
220 4061.1705254099793 3761.4380172426863 2.598841760615092 (24, 61) F
221 4029.301510164567 3772.4163905410724 2.269225048466204 (10, 84) T
222 4029.2562060019914 3773.576416302046 2.269225048466204 (16, 44) T
223 4027.16793656278 3788.522000727208 2.269225048466204 (20, 98) T
224 4027.16793656278 3788.522000727208 2.269225048466204 (27, 103) F
225 4027.16793656278 3788.522000727208 2.269225048466204 (3, 56) F
226 4022.8990136625102 3780.7610383716615 2.269225048466204 (11, 70) T
227 4022.8990136625102 3780.7610383716615 2.269225048466204 (20, 98) F
228 4022.8990136625102 3780.7610383716615 2.269225048466204 (10, 84) F
229 4014.330384813507 3821.5256415268304 2.269225048466204 (0, 32) T
230 4014.330384813507 3821.5256415268304 2.269225048466204 (27, 103) F
231 4014.330384813507 3821.5256415268304 2.269225048466204 (2, 40) F
232 4014.330384813507 3821.5256415268304 2.269225048466204 (8, 35) F
233 4014.330384813507 3821.5256415268304 2.269225048466204 (28, 89) F
234 4014.330384813507 3821.5256415268304 2.269225048466204 (10, 84) F
235 4014.330384813507 3821.5256415268304 2.269225048466204 (11, 70) F
236 4014.330384813507 3821.5256415268304 2.269225048466204 (2, 40) F
237 4014.330384813507 3821.5256415268304 2.269225048466204 (2, 40) F
238 4014.330384813507 3821.5256415268304 2.269225048466204 (8, 35) F
239 4011.536235607787 3821.4197499119055 2.269225048466204 (24, 61) T
240 4011.536235607787 3821.4197499119055 2.269225048466204 (24, 61) F
241 4011.536235607787 3821.4197499119055 2.269225048466204 (16, 44) F
242 4011.536235607787 3821.4197499119055 2.269225048466204 (16, 44) F
243 4011.536235607787 3821.4197499119055 2.269225048466204 (0, 32) F
244 4011.536235607787 3821.4197499119055 2.269225048466204 (10, 84) F
245 4011.536235607787 3821.4197499119055 2.269225048466204 (10, 84) F
246 4005.332578498505 3790.7954031336394 2.356640869183408 (8, 35) T
247 4005.332578498505 3790.7954031336394 2.356640869183408 (10, 84) F
248 4005.332578498505 3790.7954031336394 2.356640869183408 (0, 32) F
249 4005.332578498505 3790.7954031336394 2.356640869183408 (28, 89) F
250 4005.332578498505 3790.7954031336394 2.356640869183408 (11, 70) F
251 4005.332578498505 3790.7954031336394 2.356640869183408 (3, 56) F
252 4005.332578498505 3790.7954031336394 2.356640869183408 (2, 40) F
253 4005.332578498505 3790.7954031336394 2.356640869183408 (16, 44) F
254 4005.332578498505 3790.7954031336394 2.356640869183408 (20, 98) F
255 4005.332578498505 3790.7954031336394 2.356640869183408 (10, 84) F
256 4005.332578498505 3790.7954031336394 2.356640869183408 (11, 70) F
257 4005.332578498505 3790.7954031336394 2.356640869183408 (28, 89) F
258 4005.332578498505 3790.7954031336394 2.356640869183408 (27, 103) F
259 4006.014430390603 3793.149678294052 2.356640869183408 (20, 98) T
260 4006.014430390603 3793.149678294052 2.356640869183408 (16, 44) F
261 4005.663143965691 3792.8879261644743 2.356640869183408 (28, 89) T
262 4005.663143965691 3792.8879261644743 2.356640869183408 (19, 75) F
263 4005.663143965691 3792.8879261644743 2.356640869183408 (20, 98) F
264 4005.663143965691 3792.8879261644743 2.356640869183408 (27, 103) F
265 4005.663143965691 3792.8879261644743 2.356640869183408 (0, 32) F
266 4005.663143965691 3792.8879261644743 2.356640869183408 (10, 84) F
267 4005.663143965691 3792.8879261644743 2.356640869183408 (0, 32) F
268 4005.663143965691 3792.8879261644743 2.356640869183408 (3, 56) F
269 4003.3372373059397 3787.9174339111196 2.356640869183408 (3, 56) T
270 4003.3372373059397 3787.9174339111196 2.356640869183408 (11, 70) F
271 3997.806206297419 3796.3308752124067 2.243895218310641 (10, 84) T
272 3997.806206297419 3796.3308752124067 2.243895218310641 (28, 89) F
273 3997.7452099541974 3796.698233282152 2.243895218310641 (19, 75) T
274 3983.9609332539135 3814.950951349465 2.051529537422838 (11, 70) T
275 3983.9609332539135 3814.950951349465 2.051529537422838 (8, 35) F
276 3983.9609332539135 3814.950951349465 2.051529537422838 (11, 70) F
277 3983.599589053932 3815.526318369458 2.051529537422838 (20, 98) T
278 3979.694902650711 3798.016146642858 2.051529537422838 (19, 75) T
279 3979.694902650711 3798.016146642858 2.051529537422838 (16, 44) F
280 3979.694902650711 3798.016146642858 2.051529537422838 (16, 44) F
281 3979.694902650711 3798.016146642858 2.051529537422838 (0, 32) F
282 3979.694902650711 3798.016146642858 2.051529537422838 (2, 40) F
283 3979.6699704107596 3798.062356713568 2.051529537422838 (0, 32) T
284 3979.6699704107596 3798.062356713568 2.051529537422838 (11, 70) F
285 3979.6699704107596 3798.062356713568 2.051529537422838 (24, 61) F
286 3979.6699704107596 3798.062356713568 2.051529537422838 (28, 89) F
287 3979.6699704107596 3798.062356713568 2.051529537422838 (8, 35) F
288 3979.6699704107596 3798.062356713568 2.051529537422838 (27, 103) F
289 3979.6699704107596 3798.062356713568 2.051529537422838 (8, 35) F
290 3979.6699704107596 3798.062356713568 2.051529537422838 (24, 61) F
291 3979.527652000853 3799.5618610919882 2.051529537422838 (16, 44) T
292 3979.527652000853 3799.5618610919882 2.051529537422838 (3, 56) F
293 3975.0687951712434 3800.8666521419527 1.9598106792683045 (8, 35) T
294 3975.0687951712434 3800.8666521419527 1.9598106792683045 (11, 70) F
295 3975.0687951712434 3800.8666521419527 1.9598106792683045 (8, 35) F
296 3975.0687951712434 3800.8666521419527 1.9598106792683045 (27, 103) F
297 3975.0687951712434 3800.8666521419527 1.9598106792683045 (3, 56) F
298 3975.0687951712434 3800.8666521419527 1.9598106792683045 (16, 44) F
299 3975.0687951712434 3800.8666521419527 1.9598106792683045 (27, 103) F
300 3975.0436211336514 3800.7401900831437 1.9598106792683045 (2, 40) T
301 3972.6197073962667 3801.2699698762926 2.1509203098197114 (10, 84) T
302 3972.6197073962667 3801.2699698762926 2.1509203098197114 (16, 44) F
303 3972.6197073962667 3801.2699698762926 2.1509203098197114 (8, 35) F
304 3972.6197073962667 3801.2699698762926 2.1509203098197114 (2, 40) F
305 3972.6197073962667 3801.2699698762926 2.1509203098197114 (28, 89) F
306 3972.6197073962667 3801.2699698762926 2.1509203098197114 (28, 89) F
307 3972.6197073962667 3801.2699698762926 2.1509203098197114 (24, 61) F
308 3970.5618355756865 3780.5554060663403 2.1509203098197114 (11, 70) T
309 3970.5618355756865 3780.5554060663403 2.1509203098197114 (27, 103) F
310 3970.5618355756865 3780.5554060663403 2.1509203098197114 (11, 70) F
311 3970.5618355756865 3780.5554060663403 2.1509203098197114 (3, 56) F
312 3970.5618355756865 3780.5554060663403 2.1509203098197114 (2, 40) F
313 3970.5618355756865 3780.5554060663403 2.1509203098197114 (11, 70) F
314 3970.5618355756865 3780.5554060663403 2.1509203098197114 (2, 40) F
315 3970.5618355756865 3780.5554060663403 2.1509203098197114 (3, 56) F
316 3970.5618355756865 3780.5554060663403 2.1509203098197114 (3, 56) F
317 3970.5618355756865 3780.5554060663403 2.1509203098197114 (11, 70) F
318 3970.5618355756865 3780.5554060663403 2.1509203098197114 (2, 40) F
319 3970.5618355756865 3780.5554060663403 2.1509203098197114 (24, 61) F
320 3970.5618355756865 3780.5554060663403 2.1509203098197114 (19, 75) F
321 3970.5618355756865 3780.5554060663403 2.1509203098197114 (10, 84) F
322 3970.5618355756865 3780.5554060663403 2.1509203098197114 (20, 98) F
323 3970.5618355756865 3780.5554060663403 2.1509203098197114 (19, 75) F
324 3968.0972105276555 3782.4531610958147 2.1509203098197114 (19, 75) T
325 3968.0972105276555 3782.4531610958147 2.1509203098197114 (20, 98) F
326 3968.0972105276555 3782.4531610958147 2.1509203098197114 (3, 56) F
327 3968.0972105276555 3782.4531610958147 2.1509203098197114 (27, 103) F
328 3968.0972105276555 3782.4531610958147 2.1509203098197114 (19, 75) F
329 3963.2624383188204 3774.33720487963 2.1509203098197114 (10, 84) T
330 3963.2624383188204 3774.33720487963 2.1509203098197114 (0, 32) F
331 3963.2624383188204 3774.33720487963 2.1509203098197114 (28, 89) F
332 3963.2624383188204 3774.33720487963 2.1509203098197114 (3, 56) F
333 3963.8042034071655 3778.6706459955017 2.1509203098197114 (16, 44) T
334 3963.8042034071655 3778.6706459955017 2.1509203098197114 (11, 70) F
335 3963.8042034071655 3778.6706459955017 2.1509203098197114 (19, 75) F
336 3963.8042034071655 3778.6706459955017 2.1509203098197114 (19, 75) F
337 3963.8042034071655 3778.6706459955017 2.1509203098197114 (24, 61) F
338 3963.8042034071655 3778.6706459955017 2.1509203098197114 (16, 44) F
339 3963.8042034071655 3778.6706459955017 2.1509203098197114 (16, 44) F
340 3961.381985920529 3777.6273065737705 1.945475708386028 (10, 84) T
341 3960.293602019075 3769.448968516379 1.945475708386028 (27, 103) T
342 3960.293602019075 3769.448968516379 1.945475708386028 (3, 56) F
343 3958.484300480011 3766.555011486386 1.945475708386028 (16, 44) T
344 3958.4162191054675 3767.9145817534645 1.945475708386028 (20, 98) T
345 3958.4162191054675 3767.9145817534645 1.945475708386028 (0, 32) F
346 3958.4162191054675 3767.9145817534645 1.945475708386028 (11, 70) F
347 3958.2334975129093 3767.6928017548325 1.945475708386028 (28, 89) T
348 3958.2334975129093 3767.6928017548325 1.945475708386028 (10, 84) F
349 3958.2334975129093 3767.6928017548325 1.945475708386028 (3, 56) F
350 3958.2334975129093 3767.6928017548325 1.945475708386028 (0, 32) F
351 3958.2334975129093 3767.6928017548325 1.945475708386028 (2, 40) F
352 3958.2334975129093 3767.6928017548325 1.945475708386028 (2, 40) F
353 3958.2334975129093 3767.6928017548325 1.945475708386028 (16, 44) F
354 3958.2334975129093 3767.6928017548325 1.945475708386028 (20, 98) F
355 3958.2334975129093 3767.6928017548325 1.945475708386028 (27, 103) F
356 3958.2334975129093 3767.6928017548325 1.945475708386028 (10, 84) F
357 3958.2334975129093 3767.6928017548325 1.945475708386028 (11, 70) F
358 3958.2334975129093 3767.6928017548325 1.945475708386028 (19, 75) F
359 3958.2334975129093 3767.6928017548325 1.945475708386028 (3, 56) F
360 3959.1527408509837 3773.515159886981 1.945475708386028 (27, 103) T
361 3958.4989787139702 3774.614858245996 1.945475708386028 (10, 84) T
362 3958.4989787139702 3774.614858245996 1.945475708386028 (28, 89) F
363 3958.4989787139702 3774.614858245996 1.945475708386028 (8, 35) F
364 3958.4989787139702 3774.614858245996 1.945475708386028 (0, 32) F
365 3958.4989787139702 3774.614858245996 1.945475708386028 (27, 103) F
366 3958.4989787139702 3774.614858245996 1.945475708386028 (20, 98) F
367 3958.4989787139702 3774.614858245996 1.945475708386028 (2, 40) F
368 3958.440954270843 3774.8252710348843 2.0764226029317414 (10, 84) T
369 3958.440954270843 3774.8252710348843 2.0764226029317414 (2, 40) F
370 3958.440954270843 3774.8252710348843 2.0764226029317414 (2, 40) F
371 3958.444439333599 3766.6217497552043 2.0764226029317414 (27, 103) T
372 3958.444439333599 3766.6217497552043 2.0764226029317414 (27, 103) F
373 3958.444439333599 3766.6217497552043 2.0764226029317414 (20, 98) F
374 3958.2418377948543 3767.4862077161224 2.0764226029317414 (20, 98) T
375 3958.2418377948543 3767.4862077161224 2.0764226029317414 (11, 70) F
376 3952.3964043503297 3791.1703885565507 1.945475708386028 (8, 35) T
377 3952.3964043503297 3791.1703885565507 1.945475708386028 (24, 61) F
378 3952.3964043503297 3791.1703885565507 1.945475708386028 (19, 75) F
379 3952.3964043503297 3791.1703885565507 1.945475708386028 (3, 56) F
380 3952.3964043503297 3791.1703885565507 1.945475708386028 (27, 103) F
